1,2,3,4,5,6,7,8
1683,251,2,달군 프라이팬에 베이컨을 채썰어 먼저 볶고 김치 당근 양송이 피망도 채썰어 함께 볶는다.,http://file.okdab.com/UserFiles/searching/recipe/063600_p02.jpg, ,2021.11.01,test
1684,250,1,다진 쇠고기는 간장 1큰술 설탕 1/2작은술 마늘 1작은술 후춧가루 참기름에 양념하여 프라이팬에 기름을 두르고 볶아 놓는다.,http://file.okdab.com/UserFiles/searching/recipe/063500_p01.jpg, ,2021.11.01,test
1685,250,2,콩나물은 꼬리를 떼고 깨끗이 다듬어 끓는 소금물에 데친다.,http://file.okdab.com/UserFiles/searching/recipe/063500_p02.jpg, ,2021.11.01,test
1686,250,5,고슬하게 지은 밥을 그릇에 적당히 담아 볶아 놓은 모든 재료를 색 맞추어 올리고 분량의 양념 재료를 넣어 양념장을 곁들여 낸다., , ,2021.11.01,test
1687,250,4,유부는 끓는 물에 데쳐 기름을 빼고 채썰어 소금 참기름에 무쳐 놓는다., , ,2021.11.01,test
1688,250,3,당근은 껍질을 벗겨 곱게 채썰고 미나리도 같은 길이로 잘라 뜨거운 프라이팬에 기름을 두르고 소금 간을 하며 볶는다., , ,2021.11.01,test
1689,249,1,중간 크기의 잔멸치를 준비해 채에 담아 흔들어 부스러기와 티를 없앤다.,http://file.okdab.com/UserFiles/searching/recipe/063400_p01.jpg,된장에 맛술을 풀어 조리하면 멸치의 비린 맛을 없앨 수 있다.,2021.11.01,test
1690,249,2,분량의 된장에 맛술을 섞어 고운 체에 밭쳐 거른다.,http://file.okdab.com/UserFiles/searching/recipe/063400_p02.jpg, ,2021.11.01,test
1691,249,5,상추를 깨끗이 씻어 그 위에 밥을 놓고 볶은 멸치를 올린다., , ,2021.11.01,test
1692,249,4,③에 분량의 간장 설탕 다진 마늘과 준비한 된장을 넣고 고루 양념이 섞이도록 저어가며 바삭하게 볶은 다음 깨소금을 뿌린다., , ,2021.11.01,test
1693,249,3,프라이팬에 기름을 두르고 뜨거워지면 ①의 멸치를 넣고 약한 불에서 나무젓가락이나 주걱으로 가볍게 볶는다., , ,2021.11.01,test
1694,248,1,쇠고기는 불고기용으로 얇게 썰어 분량의 쇠고기양념 재료를 넣고 무친다.,http://file.okdab.com/UserFiles/searching/recipe/063100_p01.jpg, ,2021.11.01,test
1695,248,4,전골냄비에 재료들을 보기 좋게 담고 물 3컵을 부어 끓이고 소금으로 간한다., , ,2021.11.01,test
1696,248,3,낙지는 먹통과 내장을 제거한 뒤 굵은 소금을 뿌려 거품이 날 정도로 주물러 깨끗이 씻어 물기를 빼고 5cm 길이로 썬다., , ,2021.11.01,test
1697,248,2,무는 4cm 길이로 납작하게 썰고 표고버섯은 어슷썬다. 팽이버섯은 밑둥을 자르고 미나리는 깨끗이 씻어 준비한다. 대파와 고추는 어슷썰고 양파는 굵게 채썬다.,http://file.okdab.com/UserFiles/searching/recipe/063100_p02.jpg, ,2021.11.01,test
1698,247,1,팥은 쭉정이를 골라 내고 깨끗하게 씻어서 준비한다., , ,2021.11.01,test
1699,247,2,냄비에 팥의 4배 정도의 물을 붓고 한소끔 끓이다가 팥물을 따라내 버린다., , ,2021.11.01,test
1700,247,5,나머지 설탕을 넣어서 팥알이 충분히 설탕맛이 배고 국물이 농축되면 그릇에 담고 구워 놓은 떡과 대추 고명을 얹어 낸다., , ,2021.11.01,test
1701,247,4,인절미를 네모나게 썰어 약간 굳힌 다음 석쇠에 놓고 살짝 부풀정도로 굽는다., , ,2021.11.01,test
1702,247,3,다시 냄비에 물을 팥의 4배 정도 넣고 끓이면서 소금을 약간 넣고 설탕량의 2/3 정도를 넣 고 팥알이 충분히 삶아질 수 있도록 약한 불에 은근히 끓인다., , ,2021.11.01,test
1703,246,1,양파 당근은 곱게 다지고 청 홍고추는 씨를 제거한 후 곱게 다지고 실파는 송송 썬다., , ,2021.11.01,test
1704,246,2,참치는 체에 밭쳐 기름을 제거한 후 곱게 으깨어 놓는다., , ,2021.11.01,test
1705,246,5,④를 둥글게 모양을 만들어 앞 뒤로 노릇하게 지진다., , ,2021.11.01,test
1706,246,4,후라이팬에 기름을 두르고 뜨거워지면 ③을 한 수저씩 떠 놓는다., , ,2021.11.01,test
1707,246,3,유리볼에 찬밥과 다진 양파 당근 청 홍고추 실파와 분량의 계란물 밀가루 소금 후춧가루를 넣어 재료들이 잘 섞이도록 반죽을 한다., , ,2021.11.01,test
1708,245,1,사골은 찬물에 담가 핏물을 뺀 후 냄비에 물을 붓고 끓이다가 첫 물은 따라버리고 다시 물을 부어 끓인다., , ,2021.11.01,test
1709,245,2,사태는 덩어리째 핏물을 뺀 후 ①에 같이 넣고 푹 익힌다., , ,2021.11.01,test
1710,245,5,뽀얗게 우러난 사골 국물을 4컵 정도 냄비에 넣고 ④를 넣어 한소끔 끓으면 어슷하게 파 고추를 넣고 소금으로 간을 맞춘 다음 고춧가루를 조금 넣는다., , ,2021.11.01,test
1711,245,4,③에 된장 마늘을 넣어 골고루 무친다., , ,2021.11.01,test
1712,245,3,우거지는 끓는 물에 소금을 넣고 푹 삶은 후 찬물에 담가 냄새를 우려낸 뒤 물기를 꼭 짜고 5cm 폭으로 썰고 고기는 건져서 얄팍하게 저민다., , ,2021.11.01,test
1713,244,1,배추는 2등분하여 소금물소금 5컵 물 25컵에 15시간 정도 절인 다음 헹구어 물기를 뺀 후 줄기 쪽은 3cm로 썰어서 소로 쓰고 넓은 잎은 보로 이용한다., , ,2021.11.01,test
1714,244,2,무는 절여서 납작하게 썰고 배도 같은 크기로 도톰하게 썬다. 갓 미나리 실파는 3cm 길이로 썰며 대추는 씨를 뺀 후 채썰고 석이는 곱게 채썰고 밤은 껍질을 벗겨 동글납작하게 썬다., , ,2021.11.01,test
1715,244,6,보쌈을 항아리에 차곡차곡 담고 물에 맑은 젓국을 타서 보쌈이 잠기도록 자작하게 붓는다., , ,2021.11.01,test
1716,244,4,썰어놓은 배추와 무에 분량의 고춧가루를 분마기에 함께 넣고 곱게 불려서 다진 마늘 생강을 넣고 액체육젓을 부어 고추양념을 만들어 고루 버무린 후 나머지 양념을 섞고 마지막에 해물과 배를 넣어 버무려서 소금으로 간을 맞춘다., , ,2021.11.01,test
1717,244,5,공기에 배춧잎 3~4장을 고르게 펴놓고 버무린 소를 소복하게 담고 밤 대추 석이 잣 은행 등의 고명을 약간씩 남겨서 김치 위에 보기좋게 얹은 다음 펼쳐진 배춧잎을 한장씩 차례로 덮어 꼭꼭 아물린다., , ,2021.11.01,test
1718,244,3,굴은 소금물에 씻어 건지고 낙지도 손질하여 3cm 길이로 썬다. 은행은 볶아 껍질을 벗겨 놓고 잣은 깨끗이 손질해 놓는다., , ,2021.11.01,test
1719,243,1,배추는 속이 찬 것을 골라 2등분 또는 4등분하여 소금물에 절였다가 깨끗이 씻어 큼직하게 썰어놓는다.,http://file.okdab.com/UserFiles/searching/recipe/061900_p01.jpg, ,2021.11.01,test
1720,243,4,고추양념에 배추 밤 갓 미나리 실파 배를 넣고 소금으로 간을 해 고루 버무려낸다., , ,2021.11.01,test
1721,243,3,고춧가루에 물을 2큰술 넣고 섞어 불려서 액체육젓 다진 마늘 다진 생강 설탕 통깨를 섞어 고추양념을 만들어놓는다., , ,2021.11.01,test
1722,243,2,밤은 껍질을 벗겨 편썰어 준비하고 갓 미나리 실파는 4~5㎝길이로 썰며 배는 납작하게 썰어놓는다.,http://file.okdab.com/UserFiles/searching/recipe/061900_p02.jpg, ,2021.11.01,test
1723,242,1,돼지고기는 삼겹살 부위로 선택하여 3∼4mm 두께로 썰어 맛술 생강즙에 재워둔다., , ,2021.11.01,test
1724,242,2,약한 불에 고추장 고춧가루 간장 설탕 마늘 깨소금 후춧가루 참기름을 혼합하여 양념장을 만들어 준비된 고기에 양념장을 버무려 놓는다., , ,2021.11.01,test
1725,242,5,대파는 줄기 부분만 쪽을 떼어 곱게 채썰어 냉수에 잠깐 담근 후 물기를 빼고 고춧가루로 물을 들여 참기름과 통깨를 넣고 살살 무쳐서 곁들인다., , ,2021.11.01,test
1726,242,4,그릇에 된장 고추장 다진 파 다진 마늘 깨소금 식초 설탕 참기름 등을 혼합하여 쌈장을 만들어 놓는다., , ,2021.11.01,test
1727,242,3,양념된 고기는 달군 돌판에 잘 뒤집어 가며 굽고 돌판이 없으면 석쇠에 호일을 깔고 굽는다., , ,2021.11.01,test
1728,241,1,가래떡은 단단할 때 어슷썰어 준비한다.,http://file.okdab.com/UserFiles/searching/recipe/061400_p01.jpg, ,2021.11.01,test
1729,241,4,③에 ②의 준비한 야채를 넣고 숨이 죽을 정도로만 조려 상에 낸다., , ,2021.11.01,test
1730,241,3,물이 끓으면 떡을 넣고 고추장과 양념 재료를 넣어 자작하게 조린다., , ,2021.11.01,test
1731,241,2,소시지는 가로 세로  칼집을 넣어서 준비하고 양파 피망은 넓적하게 썰고 대파는 어슷썬다.,http://file.okdab.com/UserFiles/searching/recipe/061400_p02.jpg, ,2021.11.01,test
1732,240,2,홍고추는 배를 갈라 씨를 털어내어 어슷썰고 감자와 당근 무를 밤톨 크기로 썰어 가장자리를 둥글려준다.,http://file.okdab.com/UserFiles/searching/recipe/061100_p02.jpg, ,2021.11.01,test
1733,240,3,큰 그릇에 분량의 양념 재료를 섞어 양념장을 만들어 ①의 갈비에 재워놓는다., , ,2021.11.01,test
1734,240,1,돼지갈비는 기름기를 떼어내고 손질하여 칼집을 충분히 내 찬물에 담가 핏물을 빼준다.,http://file.okdab.com/UserFiles/searching/recipe/061100_p01.jpg, ,2021.11.01,test
1735,240,5,④에 감자 무 당근을 넣고 뒤적이면서 돼지갈비가 잠길 정도로 물을 부어 뚜껑을 덮고 끓이다가 갈비가 익을 무렵 고추장과 고춧가루를 넣고 윤기나게 조려낸다., , ,2021.11.01,test
1736,240,4,프라이팬에 기름을 넉넉히 두르고 홍고추를 볶아 고추기름을 낸 후 재운 갈비를 앞뒤로 노릇하게 지진다., , ,2021.11.01,test
1737,239,1,홍합은 싱싱한 것으로 준비해 껍질에 붙어있는 지저분한 수염을 떼어내고 연한 소금물에 담가 해감시킨다., , ,2021.11.01,test
1738,239,3,냄비에 분량의 물과 홍합을 넣고 한소끔 끓으면 다진 마늘 대파 홍고추 실파를 넣고 끓이면서 떠오르는 거품을 걷어내고 소금으로 간을 맞춘다., , ,2021.11.01,test
1739,239,2,대파는 어슷썰고 홍고추도 어슷썰어 물에 헹구어 씨를 뺀다. 실파는 3~4cm 길이로 썬다., , ,2021.11.01,test
1740,238,1,김치는 속을 털어내고 씻어서 물기를 짠 다음 일부분만 잘라 설탕 1큰술 참기름으로 양념한다.,http://file.okdab.com/UserFiles/searching/recipe/060300_p01.jpg, ,2021.11.01,test
1741,238,4,김치잎을 펴서 볶아둔 밥을 놓고 흐트러지지 않게 오므려 싼 다음 미나리 데친 것으로 가운데를 묶어준다., , ,2021.11.01,test
1742,238,3,쇠고기는 양념하여 프라이팬에 기름을 두르고 볶다가 밥과 ②의 재료를 넣고 살짝 볶아 밥을 준비한다., , ,2021.11.01,test
1743,238,2,당근 오이 단무지는 잘게 다지고 당근만 살짝 볶는다.,http://file.okdab.com/UserFiles/searching/recipe/060300_p02.jpg, ,2021.11.01,test
1744,237,1,두부는 모양이 으깨지지 않도록 씻어 도톰하고 납작하게 썰어 준비하고 잘 익은 김치는 속을 털어내고 송송 썰어 준비한다., , ,2021.11.01,test
1745,237,2,느타리버섯은 적당한 굵기로 잘라놓고 생표고 팽이버섯도 먹기 좋게 준비한다., , ,2021.11.01,test
1746,237,6,고춧가루 1큰술 국간장 1큰술 다진 양파 다진 마늘 깨소금 어슷썬 청고추를 섞어 양념장을 만든다., , ,2021.11.01,test
1747,237,4,청고추 대파는 어슷하게 썰어놓고 마늘 생강은 다진다., , ,2021.11.01,test
1748,237,5,냄비에 참기름을 두르고 돼지고기 김치 양파를 달달 볶다가 물을 넣어 한소끔 끓인다., , ,2021.11.01,test
1749,237,3,돼지고기는 잘게 썰고 양파는 채썰어 준비한다., , ,2021.11.01,test
1750,236,1,두부는 가로 2cm 세로 3cm 두께 0.5cm로 썬다., , ,2021.11.01,test
1751,236,2,굴은 굵은 소금물에 흔들어 씻어 건지고 양송이버섯은 0.5cm 두께로 썬다., , ,2021.11.01,test
1752,236,6,⑤에 양송이버섯 가는 파 청고추 홍고추를 넣는다., , ,2021.11.01,test
1753,236,4,청고추 홍고추는 반으로 갈라 채썰고 마늘은 다진다., , ,2021.11.01,test
1754,236,5,냄비에 물을 넣고 끓이다가 소금을 약간 넣은 뒤 두부와 굴을 넣어 계속 끓인다., , ,2021.11.01,test
1755,236,3,가는 파는 3cm 길이로 썬다., , ,2021.11.01,test
1756,235,1,생태는 비늘을 긁어내고 지느러미와 내장을 제거한 뒤 깨끗이 씻어 토막낸다. 머리 부분도 버리지 말고 함께 끓인다., , ,2021.11.01,test
1757,235,2,바지락 은 모래가 많기 때문에 소금물에 담가 해감시킨 후 씻는다., , ,2021.11.01,test
1758,235,6,고춧가루에 양파즙 무즙 조미술 간장 다진 마늘 다진 생강 후춧가루를 넣어 찌개 양념장을 만든다., , ,2021.11.01,test
1759,235,4,팽이버섯은 끝부분만을 자른 뒤 흐르는 물에 씻어 적당하게 갈라두고 미나리는 다듬어 소금물에 담가 지저분한 것들을 제거한 뒤 깨끗이 씻어 6~7cm 길이로 썬다., , ,2021.11.01,test
1760,235,5,청고추 홍고추는 어슷썰어 씨를 털어낸다. 대파는 다듬어 큼직하게 어슷썬다., , ,2021.11.01,test
1761,235,3,무 두부 호박은 납작 썰어 준비한다., , ,2021.11.01,test
1762,234,1,식용유를 두른 프라이팬에 다진 파 마늘 생강을 넣어 양념맛이 기름에 배도록 볶는다., , ,2021.11.01,test
1763,234,3,기름에 고추의 매운맛과 붉은색이 배어들면 체에 거즈를 깔고 밑에 물기 없는 그릇을 준비한 뒤 기름을 부어 거른다., , ,2021.11.01,test
1764,234,2,나머지 식용유를 부어 기름이 뜨거워지면 굵은 고춧가루를 넣고 불을 끈뒤 5~10분 동안 둔다., , ,2021.11.01,test
1765,233,1,닭고기는 부드러운 안심 부위를 선택하여 얇게 포를 뜬 다음 소금 후춧가루 뿌려 밑간을 한다., , ,2021.11.01,test
1766,233,2,콘플레이크는 잘게 부셔서 빵가루와 섞어둔다., , ,2021.11.01,test
1767,233,5,먹기 직전에 드레싱을 뿌려 먹는다., , ,2021.11.01,test
1768,233,4,고운 고춧가루 1/4작은술 다진 마늘 다진 양파 약간 토마토케첩 1큰술 간장 1/2큰술 식초 1큰술 올리브오일 2큰술을 잘 섞어 드레싱을 만든다., , ,2021.11.01,test
1769,233,3,닭고기에 카레를 골고루 묻힌 다음 계란옷을 입히고 빵가루와 섞은 콘플레이크를 묻혀 바삭하게 튀긴다., , ,2021.11.01,test
1770,232,1,가지는 길이 5cm 정도로 토막내어 반으로 잘라 소금물에 절여 물기를 제거한다., , ,2021.11.01,test
1771,232,2,물기를 제거한 가지에 밀가루를 솔솔 뿌려둔다., , ,2021.11.01,test
1772,232,5,④가 끓기 시작하면 ①의 가지를 넣고 뚜껑을 덮어 간이 충분히 배도록 오래 찐 후 마지막에 참기름을 넣어 향을 낸다., , ,2021.11.01,test
1773,232,4,잘게 썬 멸치 양파 청고추 홍고추 파 마늘을 ③과 같이 볶다가 된장 물을 넣어준다., , ,2021.11.01,test
1774,232,3,냄비에 식용유를 두르고 다진 돼지고기를 볶아준다., , ,2021.11.01,test
1775,231,1,계란은 소금을 넣어 12분 간 삶는다., , ,2021.11.01,test
1776,231,2,삶은 계란을 찬물에 담가 껍질을 벗긴다., , ,2021.11.01,test
1777,231,5,냄비 ③을 넣고 양념을 넣은 뒤 계란 양파 마늘을 넣어 조린다., , ,2021.11.01,test
1778,231,4,양파는 6등분하고 마늘은 편으로 썬다., , ,2021.11.01,test
1779,231,3,물 2컵에 홍차 티백 4개를 담가 우려낸다., , ,2021.11.01,test
1780,230,1,0.5cm 두께로 썬 두부는 소금을 약간 뿌리고 물기를 뺀다., ,** 두부는 0.5㎝ 두께로 썰어 둥근 모양틀로 찍으면 예쁘다.,2021.11.01,test
1781,230,2,슬라이스 치즈는 가로 세로 각각 2cm 크기로 썰고 방울토마토는 0.2cm 두께로 썬다., , ,2021.11.01,test
1782,230,5,두부에 마요네즈를 살짝 바르고 슬라이스 치즈와 방울토마토를 놓고 치커리을 얹은 후 케첩을 뿌린다., , ,2021.11.01,test
1783,230,4,식용유를 두른 프라이팬에 두부를 노릇하게 지진다., , ,2021.11.01,test
1784,230,3,치커리는 두부 크기에 맞게 찢어 놓는다., , ,2021.11.01,test
1785,229,1,다진 쇠고기와 으깬 두부를 섞어 소금 후춧가루로 간을 하고 잘 섞는다., , ,2021.11.01,test
1786,229,3,장식으로 파슬리를 곁들인다., , ,2021.11.01,test
1787,229,2,모양을 만들어 프라이팬에 지져낸다., , ,2021.11.01,test
